ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200989_at	1845.06	P	0.000244141
200990_at	832.502	P	0.000732422
200991_s_at	805.098	P	0.000732422
200992_at	687.73	P	0.000244141
200993_at	735.144	P	0.000244141
200994_at	583.344	P	0.000244141
200995_at	255.92	P	0.0012207
200996_at	4289.91	P	0.000244141
200997_at	747.615	P	0.000244141
200998_s_at	203.813	P	0.000244141
200999_s_at	303.041	P	0.000244141
201000_at	484.912	P	0.00415039
201001_s_at	717.872	P	0.000244141
201002_s_at	1314.97	P	0.000244141
201003_x_at	688.29	P	0.000244141
201004_at	2017.06	P	0.000244141
201005_at	268.846	P	0.000244141
201006_at	23.7812	A	0.129639
201007_at	1136.18	P	0.000732422
201008_s_at	9035.87	P	0.000244141
201009_s_at	8397.58	P	0.000244141
201010_s_at	8267.25	P	0.000244141
201011_at	624.533	P	0.000244141
201012_at	3605.62	P	0.000244141
201013_s_at	367.454	P	0.000244141
201014_s_at	223.758	P	0.000244141
201015_s_at	91.7254	P	0.00195313
201016_at	372.695	P	0.000244141
201017_at	615.529	P	0.000244141
201018_at	586.144	P	0.000244141
201019_s_at	1177.75	P	0.000244141
201020_at	381.214	P	0.000244141
201021_s_at	537.666	P	0.000732422
201022_s_at	706.589	P	0.000244141
201023_at	1268.67	P	0.000244141
201024_x_at	413.218	P	0.000244141
201025_at	183.955	P	0.000244141
201026_at	43.2988	P	0.0107422
201027_s_at	289.613	P	0.0012207
201028_s_at	1105.66	P	0.000244141
201029_s_at	1869.37	P	0.000244141
201030_x_at	5423.57	P	0.000244141
201031_s_at	2316.73	P	0.000244141
201032_at	751.277	P	0.000244141
201033_x_at	9100.82	P	0.000244141
201034_at	4750.14	P	0.000244141
201035_s_at	152.674	P	0.00292969
201036_s_at	279.393	P	0.00195313
201037_at	412.142	P	0.0012207
201038_s_at	434.191	P	0.000244141
201039_s_at	375.692	P	0.000244141
201040_at	707.051	P	0.000732422
201041_s_at	2423.16	P	0.000732422
201042_at	9.85021	A	0.533936
201043_s_at	443.72	P	0.000732422
201044_x_at	168.227	P	0.000244141
201045_s_at	69.8081	M	0.0561523
201046_s_at	582.326	P	0.0012207
201047_x_at	1134.26	P	0.000244141
201048_x_at	182.156	P	0.00195313
201049_s_at	10821	P	0.000244141
201050_at	270.845	P	0.000732422
201051_at	1563.74	P	0.000244141
201052_s_at	522.448	P	0.000244141
201053_s_at	472.428	P	0.000732422
201054_at	1097.93	P	0.000244141
201055_s_at	268.603	P	0.000732422
201056_at	162.624	P	0.00292969
201057_s_at	296.167	P	0.000244141
201058_s_at	99.6203	A	0.067627
201059_at	129.834	P	0.000244141
201060_x_at	721.933	P	0.00415039
201061_s_at	897.442	P	0.000244141
201062_at	0.714259	A	0.80542
201063_at	82.2301	P	0.000732422
201064_s_at	980.684	P	0.000244141
201065_s_at	1330.98	P	0.000732422
201066_at	794.464	P	0.00585938
201067_at	259.617	P	0.00195313
201068_s_at	1027.78	P	0.000244141
201069_at	14.8092	A	0.149658
201070_x_at	1308.88	P	0.000244141
201071_x_at	3945.4	P	0.000244141
201072_s_at	171.704	P	0.0012207
201073_s_at	205.2	P	0.000244141
201074_at	459.041	P	0.000244141
201075_s_at	340.22	P	0.000244141
201076_at	342.084	P	0.000732422
201077_s_at	1100.97	P	0.000244141
201078_at	1604.66	P	0.000244141
201079_at	764.178	P	0.000244141
201080_at	243.289	P	0.000244141
201081_s_at	91.262	P	0.000244141
201082_s_at	208.793	P	0.000244141
201083_s_at	371.083	P	0.000732422
201084_s_at	2161.92	P	0.000244141
201085_s_at	450.241	P	0.000244141
201086_x_at	2118.46	P	0.000244141
201087_at	375.847	P	0.00292969
201088_at	592.626	P	0.000244141
201089_at	1382.79	P	0.000244141
201090_x_at	3302.81	P	0.0185547
201091_s_at	912.243	P	0.000244141
201092_at	830.294	P	0.000244141
201093_x_at	566.14	P	0.000244141
201094_at	13866.1	P	0.000244141
201095_at	270.421	P	0.00195313
201096_s_at	655.47	P	0.000244141
201097_s_at	1112.97	P	0.000244141
201098_at	752.905	P	0.000244141
201099_at	529.852	P	0.000244141
201100_s_at	1193.63	P	0.000244141
201101_s_at	718.656	P	0.000244141
201102_s_at	296.589	P	0.000732422
201103_x_at	3303.22	P	0.000244141
201104_x_at	2188.67	P	0.000244141
201105_at	2359.08	P	0.000732422
201106_at	1415.14	P	0.0012207
201107_s_at	23.3573	A	0.149658
201108_s_at	173.781	P	0.000244141
201109_s_at	134.353	P	0.0012207
201110_s_at	153.103	P	0.000732422
