ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200950_at	192.847	P	0.000732422
200951_s_at	37.1952	P	0.0107422
200952_s_at	47.0575	P	0.000244141
200953_s_at	811.582	P	0.000244141
200954_at	183.906	A	0.149658
200955_at	416.343	P	0.000244141
200956_s_at	91.0961	P	0.00195313
200957_s_at	112.568	P	0.000244141
200958_s_at	2212	P	0.000244141
200959_at	403.343	P	0.000244141
200960_x_at	639.946	P	0.00195313
200961_at	195.23	P	0.00195313
200962_at	102.064	P	0.0012207
200963_x_at	10595.9	P	0.000244141
200964_at	251.918	P	0.000244141
200965_s_at	974.804	P	0.000244141
200966_x_at	934.94	P	0.000244141
200967_at	1187.5	P	0.000244141
200968_s_at	875.443	P	0.000244141
200969_at	473.786	P	0.000244141
200970_s_at	390.045	P	0.000244141
200971_s_at	1369.21	P	0.000244141
200972_at	190.113	P	0.00195313
200973_s_at	147.421	P	0.000732422
200974_at	37.078	P	0.00805664
200975_at	1906.56	P	0.000244141
200976_s_at	698.756	P	0.000244141
200977_s_at	640.104	P	0.000244141
200978_at	890.703	P	0.000244141
200979_at	54.4206	P	0.000244141
200980_s_at	290.364	P	0.000244141
200981_x_at	2426.92	P	0.000244141
200982_s_at	633.316	P	0.000244141
200983_x_at	205.334	P	0.000732422
200984_s_at	135.242	P	0.000244141
200985_s_at	157.023	P	0.000732422
200986_at	60.7246	P	0.00415039
200987_x_at	143.845	P	0.00585938
200988_s_at	39.0276	P	0.000244141
200989_at	1224.2	P	0.000244141
200990_at	147.861	P	0.00585938
200991_s_at	229.026	P	0.000244141
200992_at	413.777	P	0.000244141
200993_at	358.999	P	0.000244141
200994_at	298.834	P	0.000244141
200995_at	91.8123	P	0.0012207
200996_at	1983.92	P	0.000244141
200997_at	365.029	P	0.000244141
200998_s_at	110.337	P	0.000244141
200999_s_at	180.466	P	0.000244141
201000_at	177.48	P	0.00585938
201001_s_at	482.672	P	0.000244141
201002_s_at	445.783	P	0.000244141
201003_x_at	154.211	P	0.0012207
201004_at	1423.33	P	0.000244141
201005_at	176.984	P	0.000244141
201006_at	13.4047	A	0.067627
201007_at	646.914	P	0.000244141
201008_s_at	6019.93	P	0.000244141
201009_s_at	4742.94	P	0.000244141
201010_s_at	5652.87	P	0.000244141
201011_at	232.035	P	0.000732422
201012_at	2227.49	P	0.000244141
201013_s_at	129.417	P	0.000244141
201014_s_at	93.9355	P	0.000244141
201015_s_at	51.9083	P	0.000732422
201016_at	184.371	P	0.000244141
201017_at	299.54	P	0.000244141
201018_at	216.885	P	0.000244141
201019_s_at	689.635	P	0.000244141
201020_at	162.006	P	0.000244141
201021_s_at	331.665	P	0.000732422
201022_s_at	477.976	P	0.000244141
201023_at	594.555	P	0.000244141
201024_x_at	295.2	P	0.000244141
201025_at	99.5607	P	0.000244141
201026_at	34.2077	P	0.00292969
201027_s_at	209.364	P	0.0012207
201028_s_at	399.156	P	0.000732422
201029_s_at	594.344	P	0.000244141
201030_x_at	3302.56	P	0.000244141
201031_s_at	824.982	P	0.000244141
201032_at	257.432	P	0.000244141
201033_x_at	5498.44	P	0.000244141
201034_at	2465.51	P	0.000244141
201035_s_at	56.4683	P	0.00805664
201036_s_at	94.4645	P	0.000732422
201037_at	83.9035	P	0.00195313
201038_s_at	230.314	P	0.000244141
201039_s_at	103.903	P	0.0012207
201040_at	212.745	P	0.0141602
201041_s_at	3273.61	P	0.000244141
201042_at	11.4051	A	0.432373
201043_s_at	294.872	P	0.000732422
201044_x_at	314.073	P	0.000244141
201045_s_at	23.9116	A	0.171387
201046_s_at	168.534	P	0.0141602
201047_x_at	450.736	P	0.000244141
201048_x_at	52.1994	P	0.0461426
201049_s_at	8190.93	P	0.000244141
201050_at	40.0426	P	0.000244141
201051_at	683.773	P	0.000244141
201052_s_at	193.827	P	0.000732422
201053_s_at	112.338	P	0.000244141
201054_at	465.381	P	0.000244141
201055_s_at	87.1174	P	0.000244141
201056_at	51.977	P	0.0107422
201057_s_at	153.566	P	0.000244141
201058_s_at	63.6498	A	0.111572
201059_at	63.5541	P	0.000244141
201060_x_at	333.273	P	0.00585938
201061_s_at	380.322	P	0.000732422
201062_at	0.615387	A	0.888428
201063_at	53.3412	P	0.00292969
201064_s_at	246.027	P	0.000244141
201065_s_at	464.852	P	0.000732422
201066_at	118.483	P	0.00585938
201067_at	195.789	P	0.0012207
201068_s_at	994.699	P	0.000244141
201069_at	3.87889	A	0.334473
201070_x_at	827.514	P	0.000244141
201071_x_at	2202.59	P	0.000244141
201072_s_at	49.2469	P	0.0012207
201073_s_at	61.6105	P	0.000244141
201074_at	188.662	P	0.000244141
201075_s_at	133.725	P	0.000244141
201076_at	201.839	P	0.000732422
201077_s_at	500.097	P	0.000244141
201078_at	732.22	P	0.000244141
201079_at	208.242	P	0.000244141
201080_at	85.3062	P	0.00415039
201081_s_at	35.8435	P	0.0461426
201082_s_at	52.3841	P	0.000244141
201083_s_at	205.559	P	0.000732422
201084_s_at	1134.96	P	0.000244141
201085_s_at	139.28	P	0.000244141
201086_x_at	872.775	P	0.000244141
201087_at	83.3055	P	0.00585938
201088_at	256.028	P	0.000244141
201089_at	870.467	P	0.000244141
201090_x_at	1209.74	P	0.0141602
201091_s_at	557.275	P	0.000244141
201092_at	421.632	P	0.000244141
201093_x_at	215.135	P	0.000244141
