ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200747_s_at	234.161	P	0.000244141
200748_s_at	16886.2	P	0.000244141
200749_at	51.7655	P	0.0141602
200750_s_at	267.864	P	0.000732422
200751_s_at	1541.64	P	0.000244141
200752_s_at	236.639	P	0.00195313
200753_x_at	256.695	P	0.000732422
200754_x_at	933.642	P	0.000244141
200755_s_at	43.1074	A	0.149658
200756_x_at	41.0402	A	0.27417
200757_s_at	46.7245	P	0.000244141
200758_s_at	174.345	P	0.0012207
200759_x_at	218.565	P	0.00292969
200760_s_at	2004.98	P	0.000244141
200761_s_at	2710.69	P	0.000244141
200762_at	55.5786	P	0.000732422
200763_s_at	3683.15	P	0.000244141
200764_s_at	318.7	P	0.000732422
200765_x_at	529.68	P	0.000244141
200766_at	443.521	P	0.000244141
200767_s_at	237.365	P	0.000244141
200768_s_at	200.002	P	0.000244141
200769_s_at	29.253	A	0.171387
200770_s_at	9.78543	A	0.149658
200771_at	2.74254	A	0.665527
200772_x_at	494.244	P	0.000244141
200773_x_at	1426.06	P	0.000244141
200774_at	3967.97	P	0.000244141
200775_s_at	6605.89	P	0.000244141
200776_s_at	635.303	P	0.000244141
200777_s_at	892.279	P	0.000244141
200778_s_at	374.199	P	0.000244141
200779_at	907.752	P	0.000732422
200780_x_at	6086.13	P	0.000244141
200781_s_at	3007.94	P	0.000244141
200782_at	740.197	P	0.000244141
200783_s_at	29.6064	P	0.0461426
200784_s_at	9.43443	A	0.80542
200785_s_at	10.854	A	0.390625
200786_at	263.796	P	0.000244141
200787_s_at	23.4682	P	0.0141602
200788_s_at	49.1394	P	0.000732422
200789_at	78.1628	A	0.149658
200790_at	88.0555	P	0.00585938
200791_s_at	6765.33	P	0.000244141
200792_at	482.16	P	0.00195313
200793_s_at	108.78	P	0.00805664
200794_x_at	12008.7	P	0.000244141
200795_at	2.41221	A	0.888428
200796_s_at	776.463	P	0.000244141
200797_s_at	14261.2	P	0.000244141
200798_x_at	7669.42	P	0.000244141
200799_at	6345.22	P	0.000244141
200800_s_at	3993.59	P	0.000244141
200801_x_at	17541.2	P	0.000244141
200802_at	283.125	P	0.000244141
200803_s_at	4018.64	P	0.000244141
200804_at	3266.34	P	0.000244141
200805_at	384.884	P	0.000244141
200806_s_at	185.287	P	0.000244141
200807_s_at	670.038	P	0.000244141
200808_s_at	3209.39	P	0.000244141
200809_x_at	1681.63	P	0.000244141
200810_s_at	1069.43	P	0.000244141
200811_at	510.245	P	0.0012207
200812_at	105.834	P	0.00585938
200813_s_at	325.822	P	0.000244141
200814_at	2926.87	P	0.000244141
200815_s_at	834.932	P	0.000244141
200816_s_at	826.547	P	0.000244141
200817_x_at	2771.25	P	0.000244141
200818_at	359.366	P	0.000244141
200819_s_at	2438.43	P	0.000244141
200820_at	234.361	P	0.0107422
200821_at	3005.84	P	0.000244141
200822_x_at	918.751	P	0.000244141
200823_x_at	1302.63	P	0.000244141
200824_at	73.6039	P	0.000732422
200825_s_at	106.635	P	0.00585938
200826_at	241.912	P	0.000244141
200827_at	264.019	P	0.00292969
200828_s_at	911.577	P	0.000244141
200829_x_at	563.231	P	0.000732422
200830_at	258.81	P	0.000244141
200831_s_at	21.6313	A	0.398926
200832_s_at	8.16606	A	0.334473
200833_s_at	3617.48	P	0.000244141
200834_s_at	1719.84	P	0.000244141
200835_s_at	2.64304	A	0.850342
200836_s_at	9.61164	A	0.633789
200837_at	977.838	P	0.000244141
200838_at	831.127	P	0.000244141
200839_s_at	1036.88	P	0.000244141
200840_at	680.681	P	0.000244141
200841_s_at	6.71476	A	0.423096
200842_s_at	42.9419	P	0.00415039
200843_s_at	72.9439	P	0.00292969
200844_s_at	675.352	P	0.000244141
200845_s_at	412.24	P	0.000244141
200846_s_at	3564.07	P	0.000244141
200847_s_at	4480.82	P	0.000244141
200848_at	349.488	P	0.000244141
200849_s_at	421.521	P	0.000732422
200850_s_at	963.515	P	0.000244141
200851_s_at	1938.36	P	0.000732422
200852_x_at	4157.42	P	0.00195313
200853_at	3604.06	P	0.0012207
200854_at	399.535	P	0.000244141
200855_at	248.947	P	0.000244141
200856_x_at	184.016	P	0.000244141
200857_s_at	283.307	P	0.000732422
200858_s_at	1131.42	P	0.000244141
200859_x_at	571.725	P	0.0012207
200860_s_at	870.636	P	0.000244141
200861_at	303.335	P	0.0012207
200862_at	25.1187	A	0.067627
200863_s_at	2274.65	P	0.000244141
200864_s_at	231.221	P	0.000244141
200865_at	2.24721	A	0.665527
200866_s_at	3877.52	P	0.000244141
200867_at	394.325	P	0.000244141
200868_s_at	614.394	P	0.000732422
200869_at	2268.78	P	0.000244141
200870_at	263.411	P	0.000244141
200871_s_at	7583.6	P	0.000244141
200872_at	314.738	P	0.000732422
200873_s_at	213.984	P	0.000732422
200874_s_at	40.3468	P	0.0107422
200875_s_at	43.3455	P	0.000244141
200876_s_at	1039.94	P	0.000244141
200877_at	176.752	P	0.000244141
200878_at	48.0407	P	0.000244141
200879_s_at	15.963	A	0.533936
200880_at	848.477	P	0.000244141
200881_s_at	1543.02	P	0.000732422
200882_s_at	783.002	P	0.000244141
200883_at	336.928	P	0.000244141
200884_at	52.5191	A	0.246094
200885_at	68.5073	M	0.0561523
200886_s_at	2729.2	P	0.000244141
200887_s_at	1952.19	P	0.000244141
200888_s_at	1603.05	P	0.000244141
200889_s_at	444.865	P	0.000244141
200890_s_at	198.525	P	0.000244141
200891_s_at	2160.07	P	0.000244141
200892_s_at	257.754	P	0.000244141
200893_at	405.392	P	0.000244141
200894_s_at	9.86531	A	0.398926
200895_s_at	15.3397	A	0.219482
200896_x_at	311.16	P	0.00415039
200897_s_at	17.9429	A	0.111572
